interaction_id,customer_id,interaction_type,product_id,interaction_timestamp,channel,interaction_date,interaction_hour,interaction_month
395,C00002,click,,2025-04-14,app,2025-04-14,0,2025-04
396,C00002,click,P0081,2025-05-07,app,2025-05-07,0,2025-05
397,C00002,view,P0046,2025-05-27,app,2025-05-27,0,2025-05
398,C00002,view,P0019,2025-05-19,app,2025-05-19,0,2025-05
399,C00002,click,,2025-05-16,app,2025-05-16,0,2025-05
400,C00002,add_to_cart,P0026,2025-05-01,web,2025-05-01,0,2025-05
401,C00002,view,P0068,2025-05-22,web,2025-05-22,0,2025-05
402,C00002,email_open,P0032,2025-05-20,email,2025-05-20,0,2025-05
403,C00002,click,P0090,2025-05-10,app,2025-05-10,0,2025-05
404,C00002,click,,2025-05-22,web,2025-05-22,0,2025-05
405,C00002,view,,2025-05-08,app,2025-05-08,0,2025-05
406,C00002,view,P0114,2025-05-15,web,2025-05-15,0,2025-05
407,C00002,view,P0046,2025-05-29,web,2025-05-29,0,2025-05
408,C00002,add_to_cart,P0081,2025-05-01,web,2025-05-01,0,2025-05
409,C00002,view,P0068,2025-05-16,web,2025-05-16,0,2025-05
410,C00002,click,P0070,2025-05-01,app,2025-05-01,0,2025-05
411,C00002,view,P0114,2025-05-10,web,2025-05-10,0,2025-05
412,C00002,view,,2025-05-19,app,2025-05-19,0,2025-05
413,C00002,add_to_cart,P0099,2025-05-13,app,2025-05-13,0,2025-05
414,C00002,click,P0048,2025-05-02,web,2025-05-02,0,2025-05
415,C00002,click,P0053,2025-05-30,app,2025-05-30,0,2025-05
416,C00002,view,,2025-05-07,app,2025-05-07,0,2025-05
417,C00002,click,P0005,2025-05-02,web,2025-05-02,0,2025-05
418,C00002,click,,2025-05-27,app,2025-05-27,0,2025-05
419,C00002,email_open,,2025-05-21,email,2025-05-21,0,2025-05
420,C00002,view,P0089,2025-05-25,app,2025-05-25,0,2025-05
421,C00002,add_to_cart,P0101,2025-05-24,app,2025-05-24,0,2025-05
422,C00002,click,,2025-05-16,web,2025-05-16,0,2025-05
423,C00002,add_to_cart,P0088,2025-05-12,web,2025-05-12,0,2025-05
424,C00002,view,,2025-05-02,app,2025-05-02,0,2025-05
425,C00002,view,P0066,2025-05-14,web,2025-05-14,0,2025-05
426,C00002,email_open,P0027,2025-05-20,email,2025-05-20,0,2025-05
427,C00002,add_to_cart,P0104,2025-05-25,app,2025-05-25,0,2025-05
428,C00002,view,P0113,2025-05-17,web,2025-05-17,0,2025-05
429,C00002,view,,2025-05-07,web,2025-05-07,0,2025-05
430,C00002,view,P0068,2025-06-26,web,2025-06-26,0,2025-06
431,C00002,view,P0084,2025-06-14,web,2025-06-14,0,2025-06
432,C00002,view,P0002,2025-06-17,app,2025-06-17,0,2025-06
433,C00002,click,P0087,2025-06-17,web,2025-06-17,0,2025-06
434,C00002,view,,2025-06-21,web,2025-06-21,0,2025-06
435,C00002,view,,2025-06-10,web,2025-06-10,0,2025-06
436,C00002,click,P0055,2025-06-24,web,2025-06-24,0,2025-06
437,C00002,view,P0079,2025-06-15,web,2025-06-15,0,2025-06
438,C00002,view,P0043,2025-06-22,web,2025-06-22,0,2025-06
439,C00002,click,,2025-06-15,web,2025-06-15,0,2025-06
440,C00002,view,P0118,2025-06-29,web,2025-06-29,0,2025-06
441,C00002,view,P0090,2025-06-30,web,2025-06-30,0,2025-06
442,C00002,email_open,P0066,2025-06-04,email,2025-06-04,0,2025-06
443,C00002,view,P0087,2025-06-30,web,2025-06-30,0,2025-06
444,C00002,click,P0084,2025-06-08,web,2025-06-08,0,2025-06
445,C00002,view,P0082,2025-06-18,web,2025-06-18,0,2025-06
446,C00002,add_to_cart,P0015,2025-06-09,web,2025-06-09,0,2025-06
447,C00002,add_to_cart,P0087,2025-06-01,web,2025-06-01,0,2025-06
448,C00002,view,P0120,2025-06-19,app,2025-06-19,0,2025-06
449,C00002,view,P0098,2025-06-04,web,2025-06-04,0,2025-06
450,C00002,add_to_cart,P0081,2025-06-08,web,2025-06-08,0,2025-06
451,C00002,view,,2025-06-02,web,2025-06-02,0,2025-06
452,C00002,click,,2025-06-15,app,2025-06-15,0,2025-06
453,C00002,view,P0070,2025-06-01,web,2025-06-01,0,2025-06
454,C00002,view,P0033,2025-06-05,web,2025-06-05,0,2025-06
455,C00002,view,,2025-06-27,app,2025-06-27,0,2025-06
456,C00002,view,P0023,2025-06-26,web,2025-06-26,0,2025-06
457,C00002,add_to_cart,,2025-06-07,web,2025-06-07,0,2025-06
458,C00002,view,P0022,2025-06-04,web,2025-06-04,0,2025-06
459,C00002,add_to_cart,,2025-06-17,app,2025-06-17,0,2025-06
460,C00002,view,,2025-06-06,web,2025-06-06,0,2025-06
461,C00002,click,,2025-06-21,web,2025-06-21,0,2025-06
462,C00002,click,P0106,2025-06-09,web,2025-06-09,0,2025-06
463,C00002,click,,2025-06-09,web,2025-06-09,0,2025-06
464,C00002,click,P0088,2025-06-09,web,2025-06-09,0,2025-06
465,C00002,view,P0089,2025-06-24,app,2025-06-24,0,2025-06
466,C00002,view,P0037,2025-07-26,web,2025-07-26,0,2025-07
467,C00002,view,,2025-07-12,web,2025-07-12,0,2025-07
468,C00002,view,P0048,2025-07-18,web,2025-07-18,0,2025-07
469,C00002,view,,2025-07-11,web,2025-07-11,0,2025-07
470,C00002,view,P0092,2025-07-04,web,2025-07-04,0,2025-07
471,C00002,click,P0077,2025-07-26,app,2025-07-26,0,2025-07
472,C00002,view,,2025-07-16,web,2025-07-16,0,2025-07
473,C00002,view,P0056,2025-07-18,app,2025-07-18,0,2025-07
474,C00002,view,,2025-07-28,web,2025-07-28,0,2025-07
475,C00002,view,P0061,2025-07-02,web,2025-07-02,0,2025-07
476,C00002,view,P0023,2025-07-12,web,2025-07-12,0,2025-07
477,C00002,view,P0016,2025-07-26,app,2025-07-26,0,2025-07
478,C00002,click,P0035,2025-07-30,app,2025-07-30,0,2025-07
479,C00002,click,P0031,2025-07-11,web,2025-07-11,0,2025-07
480,C00002,view,P0076,2025-07-12,web,2025-07-12,0,2025-07
481,C00002,click,P0086,2025-07-04,web,2025-07-04,0,2025-07
482,C00002,view,P0091,2025-07-29,web,2025-07-29,0,2025-07
483,C00002,click,,2025-07-26,web,2025-07-26,0,2025-07
484,C00002,add_to_cart,,2025-07-01,app,2025-07-01,0,2025-07
485,C00002,add_to_cart,P0056,2025-07-11,web,2025-07-11,0,2025-07
486,C00002,email_open,P0111,2025-07-05,email,2025-07-05,0,2025-07
487,C00002,view,,2025-07-02,app,2025-07-02,0,2025-07
488,C00002,email_open,,2025-07-21,email,2025-07-21,0,2025-07
489,C00002,view,P0113,2025-07-02,web,2025-07-02,0,2025-07
490,C00002,click,P0081,2025-07-05,web,2025-07-05,0,2025-07
491,C00002,view,P0036,2025-07-05,app,2025-07-05,0,2025-07
492,C00002,click,P0090,2025-07-16,web,2025-07-16,0,2025-07
493,C00002,view,P0050,2025-07-27,web,2025-07-27,0,2025-07
494,C00002,click,P0044,2025-07-13,web,2025-07-13,0,2025-07
495,C00002,view,P0100,2025-07-17,app,2025-07-17,0,2025-07
496,C00002,view,,2025-07-17,app,2025-07-17,0,2025-07
497,C00002,add_to_cart,,2025-07-14,web,2025-07-14,0,2025-07
498,C00002,email_open,,2025-07-05,email,2025-07-05,0,2025-07
499,C00002,email_open,P0111,2025-07-01,email,2025-07-01,0,2025-07
500,C00002,view,,2025-07-23,app,2025-07-23,0,2025-07
501,C00002,view,,2025-07-11,web,2025-07-11,0,2025-07
502,C00002,click,P0084,2025-08-18,web,2025-08-18,0,2025-08
503,C00002,add_to_cart,P0047,2025-08-19,web,2025-08-19,0,2025-08
504,C00002,add_to_cart,P0044,2025-08-28,web,2025-08-28,0,2025-08
505,C00002,add_to_cart,P0044,2025-08-31,app,2025-08-31,0,2025-08
506,C00002,click,P0105,2025-08-05,app,2025-08-05,0,2025-08
507,C00002,view,P0098,2025-08-14,web,2025-08-14,0,2025-08
508,C00002,view,,2025-08-01,app,2025-08-01,0,2025-08
509,C00002,click,P0015,2025-08-10,app,2025-08-10,0,2025-08
510,C00002,click,P0109,2025-08-06,app,2025-08-06,0,2025-08
511,C00002,view,P0024,2025-08-21,web,2025-08-21,0,2025-08
512,C00002,view,P0084,2025-08-09,web,2025-08-09,0,2025-08
513,C00002,click,,2025-08-13,app,2025-08-13,0,2025-08
514,C00002,view,P0086,2025-08-04,app,2025-08-04,0,2025-08
515,C00002,view,P0082,2025-08-04,app,2025-08-04,0,2025-08
516,C00002,click,,2025-08-05,app,2025-08-05,0,2025-08
517,C00002,view,P0007,2025-08-06,web,2025-08-06,0,2025-08
518,C00002,email_open,,2025-08-08,email,2025-08-08,0,2025-08
519,C00002,view,P0074,2025-08-25,web,2025-08-25,0,2025-08
520,C00002,add_to_cart,,2025-08-17,web,2025-08-17,0,2025-08
521,C00002,view,P0078,2025-08-06,app,2025-08-06,0,2025-08
522,C00002,view,P0117,2025-08-02,app,2025-08-02,0,2025-08
523,C00002,email_open,P0103,2025-08-18,email,2025-08-18,0,2025-08
524,C00002,view,,2025-08-03,web,2025-08-03,0,2025-08
525,C00002,email_open,P0084,2025-08-30,email,2025-08-30,0,2025-08
526,C00002,add_to_cart,P0047,2025-08-20,web,2025-08-20,0,2025-08
527,C00002,view,,2025-08-12,app,2025-08-12,0,2025-08
528,C00002,view,,2025-08-15,web,2025-08-15,0,2025-08
529,C00002,view,P0065,2025-08-22,web,2025-08-22,0,2025-08
530,C00002,email_open,,2025-08-20,email,2025-08-20,0,2025-08
531,C00002,view,,2025-08-06,app,2025-08-06,0,2025-08
532,C00002,view,P0082,2025-08-18,app,2025-08-18,0,2025-08
533,C00002,view,,2025-09-10,web,2025-09-10,0,2025-09
534,C00002,click,P0087,2025-09-08,web,2025-09-08,0,2025-09
535,C00002,click,P0057,2025-09-23,web,2025-09-23,0,2025-09
536,C00002,click,P0027,2025-09-27,web,2025-09-27,0,2025-09
537,C00002,view,P0060,2025-09-30,web,2025-09-30,0,2025-09
538,C00002,view,P0090,2025-09-20,web,2025-09-20,0,2025-09
539,C00002,click,P0060,2025-09-16,web,2025-09-16,0,2025-09
540,C00002,view,P0118,2025-09-18,app,2025-09-18,0,2025-09
541,C00002,view,P0027,2025-09-04,app,2025-09-04,0,2025-09
542,C00002,click,P0017,2025-09-26,app,2025-09-26,0,2025-09
543,C00002,view,P0095,2025-09-16,web,2025-09-16,0,2025-09
544,C00002,view,,2025-09-16,web,2025-09-16,0,2025-09
545,C00002,click,P0005,2025-09-13,web,2025-09-13,0,2025-09
546,C00002,view,P0093,2025-09-21,web,2025-09-21,0,2025-09
547,C00002,view,P0120,2025-09-25,web,2025-09-25,0,2025-09
548,C00002,click,P0049,2025-09-05,web,2025-09-05,0,2025-09
549,C00002,add_to_cart,P0115,2025-09-16,web,2025-09-16,0,2025-09
550,C00002,view,P0098,2025-09-10,app,2025-09-10,0,2025-09
551,C00002,click,,2025-09-19,web,2025-09-19,0,2025-09
552,C00002,add_to_cart,P0101,2025-09-06,web,2025-09-06,0,2025-09
553,C00002,email_open,P0014,2025-09-30,email,2025-09-30,0,2025-09
554,C00002,click,P0070,2025-09-05,web,2025-09-05,0,2025-09
555,C00002,view,,2025-09-07,web,2025-09-07,0,2025-09
556,C00002,view,,2025-09-23,web,2025-09-23,0,2025-09
557,C00002,click,P0110,2025-09-16,web,2025-09-16,0,2025-09
558,C00002,add_to_cart,P0082,2025-09-16,app,2025-09-16,0,2025-09
559,C00002,view,,2025-09-10,web,2025-09-10,0,2025-09
560,C00002,email_open,P0082,2025-09-05,email,2025-09-05,0,2025-09
561,C00002,add_to_cart,P0056,2025-09-05,web,2025-09-05,0,2025-09
562,C00002,view,,2025-09-28,web,2025-09-28,0,2025-09
563,C00002,click,P0023,2025-09-26,app,2025-09-26,0,2025-09
564,C00002,click,,2025-09-17,app,2025-09-17,0,2025-09
565,C00002,view,P0018,2025-10-12,app,2025-10-12,0,2025-10
566,C00002,click,P0088,2025-10-20,web,2025-10-20,0,2025-10
567,C00002,view,,2025-10-24,app,2025-10-24,0,2025-10
568,C00002,add_to_cart,P0114,2025-10-18,app,2025-10-18,0,2025-10
569,C00002,view,,2025-10-22,web,2025-10-22,0,2025-10
570,C00002,click,P0106,2025-10-27,web,2025-10-27,0,2025-10
571,C00002,email_open,P0044,2025-10-11,email,2025-10-11,0,2025-10
572,C00002,add_to_cart,,2025-10-29,app,2025-10-29,0,2025-10
573,C00002,add_to_cart,P0021,2025-10-21,web,2025-10-21,0,2025-10
574,C00002,view,P0094,2025-10-31,app,2025-10-31,0,2025-10
575,C00002,view,P0028,2025-10-26,web,2025-10-26,0,2025-10
576,C00002,add_to_cart,P0114,2025-10-19,web,2025-10-19,0,2025-10
577,C00002,click,P0057,2025-10-01,web,2025-10-01,0,2025-10
578,C00002,view,P0003,2025-10-29,web,2025-10-29,0,2025-10
579,C00002,email_open,P0020,2025-10-16,email,2025-10-16,0,2025-10
580,C00002,view,,2025-10-19,web,2025-10-19,0,2025-10
581,C00002,view,P0086,2025-10-25,web,2025-10-25,0,2025-10
582,C00002,view,P0113,2025-10-23,web,2025-10-23,0,2025-10
583,C00002,click,P0059,2025-10-24,app,2025-10-24,0,2025-10
584,C00002,view,P0088,2025-10-22,app,2025-10-22,0,2025-10
585,C00002,add_to_cart,P0094,2025-10-02,app,2025-10-02,0,2025-10
586,C00002,view,,2025-10-31,app,2025-10-31,0,2025-10
587,C00002,click,P0072,2025-10-31,web,2025-10-31,0,2025-10
588,C00002,click,P0050,2025-10-26,app,2025-10-26,0,2025-10
589,C00002,view,,2025-10-26,web,2025-10-26,0,2025-10
590,C00002,click,P0083,2025-10-16,web,2025-10-16,0,2025-10
591,C00002,view,P0035,2025-10-22,app,2025-10-22,0,2025-10
592,C00002,click,P0029,2025-10-05,web,2025-10-05,0,2025-10
593,C00002,view,P0083,2025-10-14,app,2025-10-14,0,2025-10
594,C00002,view,,2025-11-18,web,2025-11-18,0,2025-11
595,C00002,view,P0037,2025-11-10,web,2025-11-10,0,2025-11
596,C00002,view,P0081,2025-11-21,app,2025-11-21,0,2025-11
597,C00002,view,,2025-11-30,web,2025-11-30,0,2025-11
598,C00002,click,P0107,2025-11-11,app,2025-11-11,0,2025-11
599,C00002,add_to_cart,,2025-11-10,web,2025-11-10,0,2025-11
600,C00002,email_open,P0017,2025-11-24,email,2025-11-24,0,2025-11
601,C00002,view,,2025-11-20,web,2025-11-20,0,2025-11
602,C00002,email_open,,2025-11-22,email,2025-11-22,0,2025-11
603,C00002,view,,2025-11-09,app,2025-11-09,0,2025-11
604,C00002,add_to_cart,P0028,2025-11-15,web,2025-11-15,0,2025-11
605,C00002,view,P0079,2025-11-24,web,2025-11-24,0,2025-11
606,C00002,view,P0019,2025-11-15,web,2025-11-15,0,2025-11
607,C00002,add_to_cart,P0020,2025-11-25,web,2025-11-25,0,2025-11
608,C00002,view,P0026,2025-11-28,app,2025-11-28,0,2025-11
609,C00002,click,P0018,2025-11-23,web,2025-11-23,0,2025-11
610,C00002,click,P0111,2025-11-19,web,2025-11-19,0,2025-11
611,C00002,click,P0051,2025-11-21,web,2025-11-21,0,2025-11
612,C00002,view,,2025-11-23,web,2025-11-23,0,2025-11
613,C00002,view,P0075,2025-11-29,web,2025-11-29,0,2025-11
614,C00002,view,,2025-12-23,web,2025-12-23,0,2025-12
615,C00002,add_to_cart,P0088,2025-12-11,web,2025-12-11,0,2025-12
616,C00002,click,P0106,2025-12-29,web,2025-12-29,0,2025-12
617,C00002,view,P0082,2025-12-16,web,2025-12-16,0,2025-12
618,C00002,view,P0088,2025-12-14,app,2025-12-14,0,2025-12
619,C00002,email_open,P0008,2025-12-16,email,2025-12-16,0,2025-12
620,C00002,email_open,,2025-12-19,email,2025-12-19,0,2025-12
621,C00002,click,P0069,2025-12-25,web,2025-12-25,0,2025-12
622,C00002,add_to_cart,P0120,2025-12-10,web,2025-12-10,0,2025-12
623,C00002,click,,2025-12-16,web,2025-12-16,0,2025-12
624,C00002,view,P0111,2025-12-22,web,2025-12-22,0,2025-12
625,C00002,view,P0021,2025-12-10,app,2025-12-10,0,2025-12
626,C00002,add_to_cart,P0045,2025-12-18,app,2025-12-18,0,2025-12
627,C00002,view,,2025-12-17,app,2025-12-17,0,2025-12
628,C00002,view,P0024,2025-12-02,web,2025-12-02,0,2025-12
629,C00002,add_to_cart,P0107,2025-12-13,web,2025-12-13,0,2025-12
630,C00002,email_open,P0072,2025-12-23,email,2025-12-23,0,2025-12
631,C00002,view,P0042,2025-12-29,web,2025-12-29,0,2025-12
632,C00002,view,P0028,2025-12-26,web,2025-12-26,0,2025-12
633,C00002,view,,2025-12-10,web,2025-12-10,0,2025-12
634,C00002,add_to_cart,,2025-12-14,web,2025-12-14,0,2025-12
635,C00002,click,P0056,2025-12-10,app,2025-12-10,0,2025-12
636,C00002,view,P0078,2025-12-26,app,2025-12-26,0,2025-12
637,C00002,view,P0093,2025-12-18,web,2025-12-18,0,2025-12
638,C00002,view,P0115,2025-12-18,app,2025-12-18,0,2025-12
639,C00002,view,P0107,2025-12-12,web,2025-12-12,0,2025-12
640,C00002,email_open,,2025-12-01,email,2025-12-01,0,2025-12
641,C00002,view,P0091,2025-12-27,app,2025-12-27,0,2025-12
642,C00002,view,,2025-12-24,web,2025-12-24,0,2025-12
643,C00002,email_open,P0052,2025-12-18,email,2025-12-18,0,2025-12
644,C00002,view,P0077,2025-12-06,app,2025-12-06,0,2025-12
645,C00002,email_open,P0117,2025-12-09,email,2025-12-09,0,2025-12
646,C00002,click,P0084,2025-12-07,app,2025-12-07,0,2025-12
647,C00002,view,P0105,2026-01-28,web,2026-01-28,0,2026-01
648,C00002,view,,2026-01-10,web,2026-01-10,0,2026-01
649,C00002,view,P0024,2026-01-20,web,2026-01-20,0,2026-01
650,C00002,view,P0094,2026-01-26,app,2026-01-26,0,2026-01
651,C00002,email_open,P0037,2026-01-02,email,2026-01-02,0,2026-01
652,C00002,add_to_cart,,2026-01-22,web,2026-01-22,0,2026-01
653,C00002,view,P0069,2026-01-28,app,2026-01-28,0,2026-01
654,C00002,view,P0055,2026-01-21,app,2026-01-21,0,2026-01
655,C00002,click,P0086,2026-01-04,app,2026-01-04,0,2026-01
656,C00002,add_to_cart,P0090,2026-01-01,app,2026-01-01,0,2026-01
657,C00002,view,P0027,2026-01-30,web,2026-01-30,0,2026-01
658,C00002,add_to_cart,,2026-01-23,web,2026-01-23,0,2026-01
659,C00002,view,P0056,2026-01-12,web,2026-01-12,0,2026-01
660,C00002,click,,2026-01-30,app,2026-01-30,0,2026-01
661,C00002,view,P0098,2026-01-02,app,2026-01-02,0,2026-01
662,C00002,add_to_cart,P0052,2026-01-17,web,2026-01-17,0,2026-01
663,C00002,view,P0104,2026-01-04,app,2026-01-04,0,2026-01
664,C00002,click,P0050,2026-01-30,app,2026-01-30,0,2026-01
665,C00002,click,P0089,2026-01-12,app,2026-01-12,0,2026-01
666,C00002,click,,2026-01-07,web,2026-01-07,0,2026-01
667,C00002,view,P0042,2026-01-11,web,2026-01-11,0,2026-01
668,C00002,add_to_cart,,2026-01-21,web,2026-01-21,0,2026-01
669,C00002,view,P0005,2026-01-18,web,2026-01-18,0,2026-01
670,C00002,view,P0093,2026-01-05,app,2026-01-05,0,2026-01
671,C00002,click,P0086,2026-01-22,app,2026-01-22,0,2026-01
672,C00002,email_open,,2026-01-17,email,2026-01-17,0,2026-01
673,C00002,email_open,,2026-01-23,email,2026-01-23,0,2026-01
674,C00002,view,P0090,2026-02-25,app,2026-02-25,0,2026-02
675,C00002,add_to_cart,P0103,2026-02-08,web,2026-02-08,0,2026-02
676,C00002,click,,2026-02-01,web,2026-02-01,0,2026-02
677,C00002,view,,2026-02-25,web,2026-02-25,0,2026-02
678,C00002,view,P0051,2026-02-03,web,2026-02-03,0,2026-02
679,C00002,click,P0108,2026-02-02,web,2026-02-02,0,2026-02
680,C00002,view,P0094,2026-02-14,web,2026-02-14,0,2026-02
681,C00002,view,,2026-02-26,web,2026-02-26,0,2026-02
682,C00002,click,,2026-02-23,app,2026-02-23,0,2026-02
683,C00002,email_open,,2026-02-07,email,2026-02-07,0,2026-02
684,C00002,view,P0053,2026-02-21,web,2026-02-21,0,2026-02
685,C00002,view,,2026-02-20,web,2026-02-20,0,2026-02
686,C00002,click,P0096,2026-02-17,app,2026-02-17,0,2026-02
687,C00002,click,P0081,2026-02-27,web,2026-02-27,0,2026-02
688,C00002,view,P0110,2026-02-08,web,2026-02-08,0,2026-02
689,C00002,click,,2026-02-09,web,2026-02-09,0,2026-02
690,C00002,click,P0043,2026-02-18,web,2026-02-18,0,2026-02
691,C00002,add_to_cart,,2026-02-20,web,2026-02-20,0,2026-02
692,C00002,add_to_cart,P0053,2026-02-12,web,2026-02-12,0,2026-02
693,C00002,email_open,,2026-02-09,email,2026-02-09,0,2026-02
694,C00002,view,P0072,2026-02-20,web,2026-02-20,0,2026-02
695,C00002,click,P0053,2026-02-10,web,2026-02-10,0,2026-02
696,C00002,view,P0086,2026-02-09,web,2026-02-09,0,2026-02
697,C00002,click,,2026-02-05,web,2026-02-05,0,2026-02
698,C00002,view,P0003,2026-02-26,web,2026-02-26,0,2026-02
699,C00002,view,P0032,2026-02-14,web,2026-02-14,0,2026-02
700,C00002,view,,2026-02-27,web,2026-02-27,0,2026-02
701,C00002,view,P0049,2026-02-01,web,2026-02-01,0,2026-02
702,C00002,view,P0056,2026-02-02,web,2026-02-02,0,2026-02
703,C00002,view,P0082,2026-02-01,web,2026-02-01,0,2026-02
704,C00002,view,P0092,2026-02-20,web,2026-02-20,0,2026-02
705,C00002,view,P0091,2026-03-23,web,2026-03-23,0,2026-03
706,C00002,view,P0028,2026-03-27,web,2026-03-27,0,2026-03
707,C00002,view,P0068,2026-03-07,app,2026-03-07,0,2026-03
708,C00002,add_to_cart,P0050,2026-03-14,app,2026-03-14,0,2026-03
709,C00002,view,,2026-03-14,web,2026-03-14,0,2026-03
710,C00002,click,,2026-03-25,web,2026-03-25,0,2026-03
711,C00002,view,P0048,2026-03-23,web,2026-03-23,0,2026-03
712,C00002,click,P0059,2026-03-17,web,2026-03-17,0,2026-03
713,C00002,add_to_cart,P0092,2026-03-11,web,2026-03-11,0,2026-03
714,C00002,view,P0090,2026-03-07,app,2026-03-07,0,2026-03
715,C00002,click,P0103,2026-03-14,app,2026-03-14,0,2026-03
716,C00002,add_to_cart,P0006,2026-03-25,web,2026-03-25,0,2026-03
717,C00002,view,P0062,2026-03-19,web,2026-03-19,0,2026-03
718,C00002,add_to_cart,P0075,2026-03-22,app,2026-03-22,0,2026-03
719,C00002,view,P0048,2026-03-19,web,2026-03-19,0,2026-03
720,C00002,email_open,P0060,2026-03-21,email,2026-03-21,0,2026-03
721,C00002,view,,2026-03-04,web,2026-03-04,0,2026-03
722,C00002,add_to_cart,P0029,2026-03-01,web,2026-03-01,0,2026-03
723,C00002,view,P0064,2026-03-12,app,2026-03-12,0,2026-03
724,C00002,view,,2026-03-25,web,2026-03-25,0,2026-03
725,C00003,email_open,P0114,2024-09-30,email,2024-09-30,0,2024-09
726,C00003,view,P0097,2024-10-19,web,2024-10-19,0,2024-10
727,C00003,view,,2024-10-11,web,2024-10-11,0,2024-10
728,C00003,add_to_cart,P0024,2024-10-30,web,2024-10-30,0,2024-10
729,C00003,view,P0066,2024-10-12,app,2024-10-12,0,2024-10
730,C00003,view,P0103,2024-10-27,web,2024-10-27,0,2024-10
731,C00003,view,P0009,2024-10-30,web,2024-10-30,0,2024-10
732,C00003,click,P0050,2024-10-04,app,2024-10-04,0,2024-10
733,C00004,click,P0030,2024-04-22,web,2024-04-22,0,2024-04
734,C00004,view,,2024-04-26,web,2024-04-26,0,2024-04
735,C00004,email_open,P0097,2024-04-20,email,2024-04-20,0,2024-04
736,C00004,email_open,P0026,2024-04-21,email,2024-04-21,0,2024-04
737,C00004,view,,2024-04-19,app,2024-04-19,0,2024-04
738,C00004,view,,2024-04-18,web,2024-04-18,0,2024-04
739,C00004,view,P0112,2024-04-21,web,2024-04-21,0,2024-04
740,C00004,view,P0087,2024-04-16,app,2024-04-16,0,2024-04
741,C00004,add_to_cart,P0021,2024-05-06,web,2024-05-06,0,2024-05
742,C00004,click,P0024,2024-05-31,app,2024-05-31,0,2024-05
743,C00004,click,P0110,2024-05-29,web,2024-05-29,0,2024-05
744,C00004,add_to_cart,P0024,2024-05-02,app,2024-05-02,0,2024-05
745,C00004,add_to_cart,,2024-05-24,web,2024-05-24,0,2024-05
746,C00004,add_to_cart,,2024-05-02,app,2024-05-02,0,2024-05
747,C00004,view,P0082,2024-05-19,web,2024-05-19,0,2024-05
748,C00004,click,P0002,2024-05-27,web,2024-05-27,0,2024-05
749,C00004,view,P0035,2024-05-08,web,2024-05-08,0,2024-05
750,C00004,view,,2024-05-30,web,2024-05-30,0,2024-05
751,C00004,click,,2024-05-21,app,2024-05-21,0,2024-05
752,C00004,view,P0064,2024-05-04,web,2024-05-04,0,2024-05
753,C00004,click,P0047,2024-05-12,app,2024-05-12,0,2024-05
754,C00004,email_open,P0089,2024-05-27,email,2024-05-27,0,2024-05
755,C00004,view,P0045,2024-05-20,web,2024-05-20,0,2024-05
756,C00004,click,P0070,2024-06-27,web,2024-06-27,0,2024-06
757,C00004,view,,2024-06-12,app,2024-06-12,0,2024-06
758,C00004,view,P0062,2024-06-26,web,2024-06-26,0,2024-06
759,C00004,add_to_cart,,2024-06-26,web,2024-06-26,0,2024-06
760,C00004,view,P0038,2024-06-30,web,2024-06-30,0,2024-06
761,C00004,email_open,P0113,2024-06-30,email,2024-06-30,0,2024-06
762,C00004,view,P0110,2024-06-26,web,2024-06-26,0,2024-06
763,C00004,view,,2024-06-14,web,2024-06-14,0,2024-06
764,C00004,add_to_cart,P0018,2024-06-30,app,2024-06-30,0,2024-06
765,C00004,view,P0071,2024-06-15,web,2024-06-15,0,2024-06
766,C00004,click,P0116,2024-07-26,web,2024-07-26,0,2024-07
