transaction_id,customer_id,product_id,transaction_date,quantity,price,discount,launch_date,transaction_before_product_launch,gross_revenue,discount_amount,revenue,transaction_year,transaction_month
247,C00007,P0120,2024-06-11,2,8402,0.08,2023-10-28,0,16804,1344.32,15459.68,2024,2024-06
248,C00007,P0003,2024-06-01,3,49187,0.06,2025-11-01,1,147561,8853.66,138707.34,2024,2024-06
249,C00007,P0013,2024-06-20,2,10349,0.07,2024-06-24,1,20698,1448.8600000000001,19249.14,2024,2024-06
250,C00007,P0120,2024-06-18,2,8402,0.01,2023-10-28,0,16804,168.04,16635.96,2024,2024-06
251,C00007,P0033,2024-07-19,1,1275,0.08,2026-03-20,1,1275,102.0,1173.0,2024,2024-07
252,C00007,P0018,2024-07-18,1,17921,0.06,2024-05-17,0,17921,1075.26,16845.74,2024,2024-07
253,C00007,P0077,2024-07-08,3,17868,0.15,2024-04-17,0,53604,8040.599999999999,45563.4,2024,2024-07
254,C00007,P0107,2024-07-25,2,4638,0.02,2024-08-31,1,9276,185.52,9090.48,2024,2024-07
255,C00007,P0003,2024-07-30,3,49187,0.09,2025-11-01,1,147561,13280.49,134280.51,2024,2024-07
256,C00007,P0095,2024-07-09,3,5462,0.05,2025-11-09,1,16386,819.3000000000001,15566.7,2024,2024-07
257,C00007,P0058,2024-08-19,3,450,0.02,2025-04-23,1,1350,27.0,1323.0,2024,2024-08
258,C00007,P0093,2024-08-04,1,9095,0.03,2025-08-07,1,9095,272.84999999999997,8822.15,2024,2024-08
259,C00007,P0004,2024-08-04,3,16775,0.06,2025-03-03,1,50325,3019.5,47305.5,2024,2024-08
260,C00007,P0076,2024-09-10,2,6650,0.17,2024-08-12,0,13300,2261.0,11039.0,2024,2024-09
261,C00007,P0109,2024-09-03,2,1820,0.04,2026-01-05,1,3640,145.6,3494.4,2024,2024-09
262,C00007,P0035,2024-09-06,3,2894,0.04,2023-09-17,0,8682,347.28000000000003,8334.72,2024,2024-09
263,C00007,P0011,2024-10-22,1,7915,0.06,2024-02-13,0,7915,474.9,7440.1,2024,2024-10
264,C00007,P0099,2024-10-05,1,1702,0.03,2025-02-04,1,1702,51.059999999999995,1650.94,2024,2024-10
265,C00007,P0038,2024-10-21,2,3819,0.01,2025-03-05,1,7638,76.38,7561.62,2024,2024-10
266,C00007,P0064,2024-10-17,2,26494,0.1,2025-12-09,1,52988,5298.8,47689.2,2024,2024-10
267,C00007,P0011,2024-10-05,2,7915,0.25,2024-02-13,0,15830,3957.5,11872.5,2024,2024-10
268,C00007,P0047,2024-10-02,2,1018,0.05,2025-03-16,1,2036,101.80000000000001,1934.2,2024,2024-10
269,C00007,P0083,2024-11-13,1,3718,0.05,2023-08-08,0,3718,185.9,3532.1,2024,2024-11
270,C00007,P0039,2024-11-19,1,4937,0.03,2025-02-20,1,4937,148.10999999999999,4788.89,2024,2024-11
271,C00007,P0089,2024-11-16,2,1912,0.05,2024-10-30,0,3824,191.20000000000002,3632.8,2024,2024-11
272,C00007,P0045,2024-11-05,1,3767,0.01,2025-04-25,1,3767,37.67,3729.33,2024,2024-11
273,C00007,P0099,2024-11-07,3,1702,0.04,2025-02-04,1,5106,204.24,4901.76,2024,2024-11
274,C00007,P0036,2024-11-03,2,2526,0.1,2024-03-23,0,5052,505.20000000000005,4546.8,2024,2024-11
275,C00007,P0110,2024-11-04,2,2108,0.22,2025-07-28,1,4216,927.52,3288.48,2024,2024-11
276,C00007,P0072,2024-12-05,2,42315,0.1,2024-09-05,0,84630,8463.0,76167.0,2024,2024-12
277,C00007,P0018,2024-12-01,1,17921,0.2,2024-05-17,0,17921,3584.2000000000003,14336.8,2024,2024-12
278,C00007,P0053,2025-01-27,3,11969,0.01,2025-04-04,1,35907,359.07,35547.93,2025,2025-01
279,C00007,P0040,2025-01-17,1,7539,0.01,2025-10-18,1,7539,75.39,7463.61,2025,2025-01
280,C00007,P0108,2025-01-28,1,11701,0.03,2025-08-27,1,11701,351.03,11349.97,2025,2025-01
281,C00007,P0029,2025-01-06,1,38761,0.28,2023-12-20,0,38761,10853.080000000002,27907.92,2025,2025-01
282,C00007,P0070,2025-02-08,3,2480,0.09,2024-07-27,0,7440,669.6,6770.4,2025,2025-02
283,C00007,P0012,2025-03-11,1,21340,0.05,2024-09-07,0,21340,1067.0,20273.0,2025,2025-03
284,C00007,P0014,2025-03-06,2,5630,0.12,2024-09-03,0,11260,1351.2,9908.8,2025,2025-03
285,C00007,P0032,2025-03-08,3,1956,0.15,2025-01-29,0,5868,880.1999999999999,4987.8,2025,2025-03
286,C00007,P0007,2025-03-28,2,16826,0.12,2024-03-14,0,33652,4038.24,29613.760000000002,2025,2025-03
287,C00007,P0033,2025-03-19,2,1275,0.06,2026-03-20,1,2550,153.0,2397.0,2025,2025-03
288,C00007,P0059,2025-04-12,2,2027,0.09,2024-09-03,0,4054,364.86,3689.14,2025,2025-04
289,C00007,P0018,2025-04-08,1,17921,0.0,2024-05-17,0,17921,0.0,17921.0,2025,2025-04
290,C00007,P0059,2025-04-28,3,2027,0.03,2024-09-03,0,6081,182.43,5898.57,2025,2025-04
291,C00007,P0004,2025-04-22,2,16775,0.04,2025-03-03,0,33550,1342.0,32208.0,2025,2025-04
292,C00007,P0115,2025-05-01,3,7554,0.03,2023-12-13,0,22662,679.86,21982.14,2025,2025-05
293,C00007,P0082,2025-05-16,3,6509,0.08,2025-07-15,1,19527,1562.16,17964.84,2025,2025-05
294,C00007,P0009,2025-06-24,1,2189,0.07,2024-05-13,0,2189,153.23000000000002,2035.77,2025,2025-06
295,C00007,P0057,2025-06-30,2,19313,0.1,2025-08-13,1,38626,3862.6000000000004,34763.4,2025,2025-06
296,C00007,P0071,2025-06-11,1,30313,0.05,2026-03-19,1,30313,1515.65,28797.35,2025,2025-06
297,C00007,P0031,2025-06-29,3,28113,0.03,2023-09-14,0,84339,2530.17,81808.83,2025,2025-06
298,C00007,P0094,2025-06-14,2,8333,0.05,2024-12-30,0,16666,833.3000000000001,15832.7,2025,2025-06
299,C00007,P0078,2025-07-16,2,30202,0.09,2025-07-20,1,60404,5436.36,54967.64,2025,2025-07
300,C00007,P0025,2025-07-04,3,23637,0.09,2024-09-14,0,70911,6381.99,64529.01,2025,2025-07
301,C00007,P0044,2025-07-02,1,1799,0.03,2025-08-27,1,1799,53.97,1745.03,2025,2025-07
302,C00007,P0003,2025-07-01,3,49187,0.05,2025-11-01,1,147561,7378.05,140182.95,2025,2025-07
303,C00007,P0114,2025-07-21,3,856,0.0,2023-10-07,0,2568,0.0,2568.0,2025,2025-07
304,C00007,P0034,2025-07-01,3,3950,0.08,2024-10-02,0,11850,948.0,10902.0,2025,2025-07
305,C00007,P0053,2025-08-01,1,11969,0.1,2025-04-04,0,11969,1196.9,10772.1,2025,2025-08
306,C00007,P0023,2025-08-19,3,2907,0.05,2025-04-30,0,8721,436.05,8284.95,2025,2025-08
307,C00007,P0055,2025-08-20,3,1930,0.01,2024-03-08,0,5790,57.9,5732.1,2025,2025-08
308,C00007,P0008,2025-08-24,1,1087,0.02,2025-02-02,0,1087,21.740000000000002,1065.26,2025,2025-08
309,C00007,P0083,2025-09-11,3,3718,0.1,2023-08-08,0,11154,1115.4,10038.6,2025,2025-09
310,C00007,P0031,2025-09-28,1,28113,0.18,2023-09-14,0,28113,5060.34,23052.66,2025,2025-09
311,C00007,P0089,2025-09-26,3,1912,0.13,2024-10-30,0,5736,745.6800000000001,4990.32,2025,2025-09
312,C00007,P0032,2025-09-04,1,1956,0.01,2025-01-29,0,1956,19.56,1936.44,2025,2025-09
313,C00007,P0108,2025-10-10,3,11701,0.15,2025-08-27,0,35103,5265.45,29837.55,2025,2025-10
314,C00007,P0078,2025-10-07,2,30202,0.02,2025-07-20,0,60404,1208.08,59195.92,2025,2025-10
315,C00007,P0017,2025-10-09,3,9441,0.27,2023-10-15,0,28323,7647.210000000001,20675.79,2025,2025-10
316,C00007,P0091,2025-10-26,2,4994,0.17,2024-12-06,0,9988,1697.96,8290.04,2025,2025-10
317,C00007,P0005,2025-10-24,3,8411,0.28,2024-05-20,0,25233,7065.240000000001,18167.76,2025,2025-10
318,C00007,P0011,2025-11-19,1,7915,0.13,2024-02-13,0,7915,1028.95,6886.05,2025,2025-11
319,C00007,P0046,2025-11-08,3,37838,0.28,2024-12-03,0,113514,31783.920000000002,81730.08,2025,2025-11
320,C00007,P0039,2025-11-08,1,4937,0.07,2025-02-20,0,4937,345.59000000000003,4591.41,2025,2025-11
321,C00007,P0088,2025-11-03,1,35723,0.04,2024-06-12,0,35723,1428.92,34294.08,2025,2025-11
322,C00007,P0032,2025-12-18,3,1956,0.16,2025-01-29,0,5868,938.88,4929.12,2025,2025-12
323,C00007,P0015,2025-12-31,3,9498,0.02,2024-07-30,0,28494,569.88,27924.12,2025,2025-12
324,C00007,P0048,2025-12-16,3,2191,0.1,2024-01-19,0,6573,657.3000000000001,5915.7,2025,2025-12
325,C00007,P0023,2026-01-20,1,2907,0.02,2025-04-30,0,2907,58.14,2848.86,2026,2026-01
326,C00007,P0062,2026-01-30,3,2148,0.09,2024-01-15,0,6444,579.9599999999999,5864.04,2026,2026-01
327,C00007,P0003,2026-01-25,1,49187,0.03,2025-11-01,0,49187,1475.61,47711.39,2026,2026-01
328,C00007,P0088,2026-01-01,3,35723,0.06,2024-06-12,0,107169,6430.139999999999,100738.86,2026,2026-01
329,C00007,P0068,2026-01-14,2,40708,0.08,2025-03-05,0,81416,6513.28,74902.72,2026,2026-01
330,C00007,P0044,2026-01-25,2,1799,0.1,2025-08-27,0,3598,359.8,3238.2,2026,2026-01
331,C00007,P0112,2026-02-27,1,9448,0.09,2026-03-24,1,9448,850.3199999999999,8597.68,2026,2026-02
332,C00007,P0035,2026-02-06,2,2894,0.08,2023-09-17,0,5788,463.04,5324.96,2026,2026-02
333,C00007,P0048,2026-02-24,3,2191,0.26,2024-01-19,0,6573,1708.98,4864.02,2026,2026-02
334,C00007,P0025,2026-02-15,3,23637,0.01,2024-09-14,0,70911,709.11,70201.89,2026,2026-02
335,C00007,P0024,2026-02-03,2,1856,0.09,2024-02-08,0,3712,334.08,3377.92,2026,2026-02
336,C00007,P0023,2026-03-22,3,2907,0.14,2025-04-30,0,8721,1220.94,7500.0599999999995,2026,2026-03
337,C00007,P0001,2026-03-22,3,4758,0.05,2025-12-12,0,14274,713.7,13560.3,2026,2026-03
338,C00007,P0053,2026-03-05,2,11969,0.08,2025-04-04,0,23938,1915.04,22022.96,2026,2026-03
339,C00007,P0041,2026-03-30,3,3073,0.01,2025-09-29,0,9219,92.19,9126.81,2026,2026-03
340,C00007,P0114,2026-03-02,1,856,0.18,2023-10-07,0,856,154.07999999999998,701.9200000000001,2026,2026-03
341,C00007,P0012,2026-03-13,1,21340,0.01,2024-09-07,0,21340,213.4,21126.6,2026,2026-03
342,C00007,P0005,2026-03-03,1,8411,0.02,2024-05-20,0,8411,168.22,8242.78,2026,2026-03
343,C00007,P0078,2026-03-13,2,30202,0.08,2025-07-20,0,60404,4832.32,55571.68,2026,2026-03
344,C00008,P0035,2025-09-28,1,2894,0.02,2023-09-17,0,2894,57.88,2836.12,2025,2025-09
345,C00008,P0100,2025-09-22,1,2523,0.06,2023-11-19,0,2523,151.38,2371.62,2025,2025-09
346,C00008,P0065,2025-09-19,1,4389,0.07,2025-07-26,0,4389,307.23,4081.77,2025,2025-09
347,C00008,P0046,2025-09-18,1,37838,0.03,2024-12-03,0,37838,1135.1399999999999,36702.86,2025,2025-09
348,C00008,P0095,2025-10-16,3,5462,0.03,2025-11-09,1,16386,491.58,15894.42,2025,2025-10
349,C00008,P0051,2025-10-14,2,1000,0.03,2023-08-11,0,2000,60.0,1940.0,2025,2025-10
350,C00008,P0111,2025-10-08,1,8250,0.27,2025-12-20,1,8250,2227.5,6022.5,2025,2025-10
351,C00008,P0010,2025-10-02,2,260,0.04,2025-01-06,0,520,20.8,499.2,2025,2025-10
352,C00008,P0113,2025-10-11,2,1249,0.29,2023-12-13,0,2498,724.42,1773.58,2025,2025-10
353,C00008,P0096,2025-10-14,1,3723,0.1,2026-01-07,1,3723,372.3,3350.7,2025,2025-10
354,C00008,P0002,2025-10-29,3,1370,0.24,2024-11-20,0,4110,986.4,3123.6,2025,2025-10
355,C00008,P0111,2025-11-25,3,8250,0.17,2025-12-20,1,24750,4207.5,20542.5,2025,2025-11
356,C00008,P0103,2025-11-07,2,2740,0.01,2024-03-11,0,5480,54.800000000000004,5425.2,2025,2025-11
357,C00008,P0008,2025-11-02,1,1087,0.06,2025-02-02,0,1087,65.22,1021.78,2025,2025-11
358,C00008,P0042,2025-12-20,3,1953,0.07,2026-01-28,1,5859,410.13000000000005,5448.87,2025,2025-12
359,C00008,P0010,2025-12-22,2,260,0.04,2025-01-06,0,520,20.8,499.2,2025,2025-12
360,C00008,P0053,2026-01-14,2,11969,0.04,2025-04-04,0,23938,957.52,22980.48,2026,2026-01
361,C00008,P0107,2026-01-14,1,4638,0.06,2024-08-31,0,4638,278.28,4359.72,2026,2026-01
362,C00008,P0019,2026-03-26,2,4101,0.28,2025-08-02,0,8202,2296.5600000000004,5905.44,2026,2026-03
363,C00008,P0079,2026-03-28,2,4936,0.13,2023-11-14,0,9872,1283.3600000000001,8588.64,2026,2026-03
364,C00008,P0109,2026-03-26,1,1820,0.05,2026-01-05,0,1820,91.0,1729.0,2026,2026-03
365,C00008,P0075,2026-03-22,2,3023,0.09,2023-10-15,0,6046,544.14,5501.86,2026,2026-03
366,C00009,P0115,2024-06-23,1,7554,0.09,2023-12-13,0,7554,679.86,6874.14,2024,2024-06
367,C00009,P0025,2024-07-21,1,23637,0.26,2024-09-14,1,23637,6145.62,17491.38,2024,2024-07
368,C00009,P0022,2024-09-16,1,2633,0.1,2024-12-22,1,2633,263.3,2369.7,2024,2024-09
369,C00009,P0120,2024-10-16,2,8402,0.02,2023-10-28,0,16804,336.08,16467.92,2024,2024-10
370,C00009,P0065,2024-10-06,3,4389,0.08,2025-07-26,1,13167,1053.3600000000001,12113.64,2024,2024-10
371,C00009,P0051,2024-12-03,2,1000,0.04,2023-08-11,0,2000,80.0,1920.0,2024,2024-12
372,C00009,P0018,2024-12-14,1,17921,0.03,2024-05-17,0,17921,537.63,17383.37,2024,2024-12
373,C00009,P0077,2024-12-23,3,17868,0.28,2024-04-17,0,53604,15009.12,38594.88,2024,2024-12
374,C00009,P0063,2025-02-15,1,3469,0.09,2024-02-04,0,3469,312.21,3156.79,2025,2025-02
375,C00009,P0044,2025-03-06,1,1799,0.08,2025-08-27,1,1799,143.92000000000002,1655.08,2025,2025-03
376,C00009,P0071,2025-04-18,2,30313,0.01,2026-03-19,1,60626,606.26,60019.74,2025,2025-04
377,C00009,P0024,2025-05-07,1,1856,0.04,2024-02-08,0,1856,74.24,1781.76,2025,2025-05
378,C00009,P0021,2025-05-06,3,22916,0.03,2025-08-18,1,68748,2062.44,66685.56,2025,2025-05
379,C00009,P0100,2025-05-21,3,2523,0.03,2023-11-19,0,7569,227.07,7341.93,2025,2025-05
380,C00009,P0067,2025-05-27,1,2745,0.09,2024-12-26,0,2745,247.04999999999998,2497.95,2025,2025-05
381,C00009,P0096,2025-05-03,1,3723,0.04,2026-01-07,1,3723,148.92000000000002,3574.08,2025,2025-05
382,C00009,P0099,2025-06-21,2,1702,0.01,2025-02-04,0,3404,34.04,3369.96,2025,2025-06
383,C00009,P0105,2025-06-16,3,49247,0.09,2024-07-04,0,147741,13296.689999999999,134444.31,2025,2025-06
384,C00009,P0026,2025-06-07,1,1435,0.0,2025-08-08,1,1435,0.0,1435.0,2025,2025-06
385,C00009,P0028,2025-07-12,1,2009,0.04,2025-06-30,0,2009,80.36,1928.64,2025,2025-07
386,C00009,P0061,2025-07-01,1,2770,0.06,2026-03-24,1,2770,166.2,2603.8,2025,2025-07
387,C00009,P0085,2025-08-03,3,9976,0.04,2025-02-15,0,29928,1197.1200000000001,28730.88,2025,2025-08
388,C00009,P0111,2025-09-09,2,8250,0.08,2025-12-20,1,16500,1320.0,15180.0,2025,2025-09
389,C00009,P0120,2025-09-21,1,8402,0.05,2023-10-28,0,8402,420.1,7981.9,2025,2025-09
390,C00009,P0082,2025-09-13,2,6509,0.03,2025-07-15,0,13018,390.53999999999996,12627.46,2025,2025-09
391,C00009,P0002,2025-11-09,3,1370,0.07,2024-11-20,0,4110,287.70000000000005,3822.3,2025,2025-11
392,C00009,P0042,2026-01-06,1,1953,0.09,2026-01-28,1,1953,175.76999999999998,1777.23,2026,2026-01
393,C00009,P0029,2026-01-05,3,38761,0.01,2023-12-20,0,116283,1162.83,115120.17,2026,2026-01
394,C00009,P0110,2026-02-25,1,2108,0.01,2025-07-28,0,2108,21.080000000000002,2086.92,2026,2026-02
395,C00011,P0061,2024-08-05,3,2770,0.0,2026-03-24,1,8310,0.0,8310.0,2024,2024-08
396,C00011,P0059,2024-08-23,3,2027,0.26,2024-09-03,1,6081,1581.06,4499.9400000000005,2024,2024-08
397,C00011,P0108,2024-08-13,1,11701,0.07,2025-08-27,1,11701,819.07,10881.93,2024,2024-08
398,C00011,P0065,2024-09-06,3,4389,0.03,2025-07-26,1,13167,395.01,12771.99,2024,2024-09
399,C00011,P0007,2024-09-27,2,16826,0.03,2024-03-14,0,33652,1009.56,32642.44,2024,2024-09
400,C00011,P0094,2024-09-23,2,8333,0.05,2024-12-30,1,16666,833.3000000000001,15832.7,2024,2024-09
401,C00011,P0027,2024-10-31,3,7517,0.22,2026-03-09,1,22551,4961.22,17589.78,2024,2024-10
402,C00011,P0024,2024-11-06,3,1856,0.06,2024-02-08,0,5568,334.08,5233.92,2024,2024-11
403,C00011,P0005,2024-11-03,2,8411,0.02,2024-05-20,0,16822,336.44,16485.56,2024,2024-11
404,C00011,P0070,2024-11-03,1,2480,0.04,2024-07-27,0,2480,99.2,2380.8,2024,2024-11
405,C00011,P0029,2024-11-18,2,38761,0.0,2023-12-20,0,77522,0.0,77522.0,2024,2024-11
406,C00011,P0014,2024-11-03,1,5630,0.03,2024-09-03,0,5630,168.9,5461.1,2024,2024-11
407,C00011,P0034,2024-12-06,3,3950,0.06,2024-10-02,0,11850,711.0,11139.0,2024,2024-12
408,C00011,P0053,2024-12-04,1,11969,0.09,2025-04-04,1,11969,1077.21,10891.79,2024,2024-12
409,C00011,P0088,2024-12-12,3,35723,0.09,2024-06-12,0,107169,9645.21,97523.79000000001,2024,2024-12
410,C00011,P0029,2025-01-01,1,38761,0.08,2023-12-20,0,38761,3100.88,35660.12,2025,2025-01
411,C00011,P0081,2025-01-30,1,2835,0.02,2024-08-09,0,2835,56.7,2778.3,2025,2025-01
412,C00011,P0010,2025-01-16,2,260,0.06,2025-01-06,0,520,31.2,488.8,2025,2025-01
413,C00011,P0005,2025-01-20,2,8411,0.07,2024-05-20,0,16822,1177.5400000000002,15644.46,2025,2025-01
414,C00011,P0037,2025-01-26,3,2576,0.06,2024-10-15,0,7728,463.68,7264.32,2025,2025-01
415,C00011,P0025,2025-02-10,1,23637,0.05,2024-09-14,0,23637,1181.8500000000001,22455.15,2025,2025-02
416,C00011,P0028,2025-02-23,3,2009,0.11,2025-06-30,1,6027,662.97,5364.03,2025,2025-02
417,C00011,P0107,2025-02-22,2,4638,0.18,2024-08-31,0,9276,1669.6799999999998,7606.32,2025,2025-02
418,C00011,P0028,2025-02-21,3,2009,0.18,2025-06-30,1,6027,1084.86,4942.14,2025,2025-02
419,C00011,P0025,2025-03-05,2,23637,0.06,2024-09-14,0,47274,2836.44,44437.56,2025,2025-03
420,C00011,P0041,2025-04-05,1,3073,0.08,2025-09-29,1,3073,245.84,2827.16,2025,2025-04
421,C00011,P0074,2025-05-23,1,38139,0.06,2023-12-03,0,38139,2288.3399999999997,35850.66,2025,2025-05
422,C00011,P0118,2025-05-16,3,3405,0.01,2024-06-29,0,10215,102.15,10112.85,2025,2025-05
423,C00011,P0120,2025-05-11,2,8402,0.02,2023-10-28,0,16804,336.08,16467.92,2025,2025-05
424,C00011,P0058,2025-05-11,3,450,0.14,2025-04-23,0,1350,189.00000000000003,1161.0,2025,2025-05
425,C00011,P0004,2025-05-02,1,16775,0.07,2025-03-03,0,16775,1174.25,15600.75,2025,2025-05
426,C00011,P0113,2025-06-30,2,1249,0.06,2023-12-13,0,2498,149.88,2348.12,2025,2025-06
427,C00011,P0048,2025-06-16,2,2191,0.06,2024-01-19,0,4382,262.92,4119.08,2025,2025-06
428,C00011,P0078,2025-06-17,1,30202,0.19,2025-07-20,1,30202,5738.38,24463.62,2025,2025-06
429,C00011,P0075,2025-07-15,3,3023,0.13,2023-10-15,0,9069,1178.97,7890.03,2025,2025-07
430,C00011,P0020,2025-07-14,3,1264,0.02,2025-05-08,0,3792,75.84,3716.16,2025,2025-07
431,C00011,P0050,2025-07-26,2,14239,0.01,2024-06-06,0,28478,284.78000000000003,28193.22,2025,2025-07
432,C00011,P0024,2025-07-25,3,1856,0.03,2024-02-08,0,5568,167.04,5400.96,2025,2025-07
433,C00011,P0048,2025-07-19,1,2191,0.05,2024-01-19,0,2191,109.55000000000001,2081.45,2025,2025-07
434,C00011,P0045,2025-07-12,2,3767,0.07,2025-04-25,0,7534,527.38,7006.62,2025,2025-07
435,C00011,P0019,2025-08-14,1,4101,0.02,2025-08-02,0,4101,82.02,4018.98,2025,2025-08
436,C00011,P0047,2025-08-17,3,1018,0.03,2025-03-16,0,3054,91.61999999999999,2962.38,2025,2025-08
437,C00011,P0049,2025-08-03,2,2611,0.05,2025-10-24,1,5222,261.1,4960.9,2025,2025-08
438,C00011,P0004,2025-09-06,3,16775,0.02,2025-03-03,0,50325,1006.5,49318.5,2025,2025-09
439,C00011,P0080,2025-09-07,2,2146,0.01,2024-09-22,0,4292,42.92,4249.08,2025,2025-09
440,C00011,P0113,2025-09-02,1,1249,0.02,2023-12-13,0,1249,24.98,1224.02,2025,2025-09
441,C00011,P0097,2025-09-02,3,6138,0.0,2025-06-02,0,18414,0.0,18414.0,2025,2025-09
442,C00011,P0079,2025-09-07,3,4936,0.03,2023-11-14,0,14808,444.24,14363.76,2025,2025-09
443,C00011,P0015,2025-10-27,1,9498,0.01,2024-07-30,0,9498,94.98,9403.02,2025,2025-10
444,C00011,P0085,2025-10-27,2,9976,0.05,2025-02-15,0,19952,997.6,18954.4,2025,2025-10
445,C00011,P0018,2025-11-05,2,17921,0.06,2024-05-17,0,35842,2150.52,33691.48,2025,2025-11
446,C00011,P0057,2025-11-27,1,19313,0.07,2025-08-13,0,19313,1351.91,17961.09,2025,2025-11
447,C00011,P0010,2025-12-02,2,260,0.09,2025-01-06,0,520,46.8,473.2,2025,2025-12
448,C00011,P0026,2025-12-08,3,1435,0.06,2025-08-08,0,4305,258.3,4046.7,2025,2025-12
449,C00011,P0099,2025-12-19,1,1702,0.04,2025-02-04,0,1702,68.08,1633.92,2025,2025-12
450,C00011,P0001,2025-12-12,3,4758,0.07,2025-12-12,0,14274,999.1800000000001,13274.82,2025,2025-12
451,C00011,P0006,2026-01-29,1,2561,0.04,2024-01-13,0,2561,102.44,2458.56,2026,2026-01
452,C00011,P0070,2026-01-26,3,2480,0.05,2024-07-27,0,7440,372.0,7068.0,2026,2026-01
453,C00011,P0013,2026-01-31,1,10349,0.01,2024-06-24,0,10349,103.49000000000001,10245.51,2026,2026-01
454,C00011,P0005,2026-01-12,2,8411,0.08,2024-05-20,0,16822,1345.76,15476.24,2026,2026-01
455,C00011,P0078,2026-01-16,2,30202,0.04,2025-07-20,0,60404,2416.16,57987.84,2026,2026-01
456,C00011,P0101,2026-01-09,3,25363,0.08,2023-11-12,0,76089,6087.12,70001.88,2026,2026-01
457,C00011,P0010,2026-01-19,3,260,0.05,2025-01-06,0,780,39.0,741.0,2026,2026-01
458,C00011,P0001,2026-01-30,3,4758,0.0,2025-12-12,0,14274,0.0,14274.0,2026,2026-01
459,C00011,P0062,2026-02-07,3,2148,0.11,2024-01-15,0,6444,708.84,5735.16,2026,2026-02
460,C00011,P0108,2026-02-19,3,11701,0.19,2025-08-27,0,35103,6669.57,28433.43,2026,2026-02
461,C00011,P0041,2026-02-09,3,3073,0.14,2025-09-29,0,9219,1290.66,7928.34,2026,2026-02
462,C00011,P0012,2026-02-25,3,21340,0.17,2024-09-07,0,64020,10883.400000000001,53136.6,2026,2026-02
463,C00011,P0066,2026-02-17,1,2073,0.08,2025-04-09,0,2073,165.84,1907.16,2026,2026-02
464,C00011,P0034,2026-02-15,2,3950,0.01,2024-10-02,0,7900,79.0,7821.0,2026,2026-02
465,C00011,P0103,2026-03-27,3,2740,0.09,2024-03-11,0,8220,739.8,7480.2,2026,2026-03
466,C00011,P0107,2026-03-15,3,4638,0.08,2024-08-31,0,13914,1113.1200000000001,12800.88,2026,2026-03
467,C00011,P0020,2026-03-27,3,1264,0.02,2025-05-08,0,3792,75.84,3716.16,2026,2026-03
468,C00011,P0080,2026-03-13,2,2146,0.06,2024-09-22,0,4292,257.52,4034.48,2026,2026-03
469,C00011,P0016,2026-03-04,2,14117,0.05,2024-02-11,0,28234,1411.7,26822.3,2026,2026-03
470,C00011,P0065,2026-03-23,1,4389,0.04,2025-07-26,0,4389,175.56,4213.44,2026,2026-03
471,C00012,P0114,2024-12-12,2,856,0.08,2023-10-07,0,1712,136.96,1575.04,2024,2024-12
472,C00012,P0076,2024-12-25,3,6650,0.06,2024-08-12,0,19950,1197.0,18753.0,2024,2024-12
473,C00012,P0046,2024-12-17,1,37838,0.07,2024-12-03,0,37838,2648.6600000000003,35189.34,2024,2024-12
474,C00012,P0024,2024-12-19,1,1856,0.06,2024-02-08,0,1856,111.36,1744.64,2024,2024-12
475,C00012,P0020,2024-12-08,1,1264,0.02,2025-05-08,1,1264,25.28,1238.72,2024,2024-12
476,C00012,P0013,2025-01-15,2,10349,0.19,2024-06-24,0,20698,3932.62,16765.38,2025,2025-01
477,C00012,P0085,2025-01-11,3,9976,0.08,2025-02-15,1,29928,2394.2400000000002,27533.76,2025,2025-01
478,C00012,P0068,2025-01-17,1,40708,0.07,2025-03-05,1,40708,2849.5600000000004,37858.44,2025,2025-01
479,C00012,P0078,2025-02-02,3,30202,0.1,2025-07-20,1,90606,9060.6,81545.4,2025,2025-02
480,C00012,P0032,2025-02-27,1,1956,0.05,2025-01-29,0,1956,97.80000000000001,1858.2,2025,2025-02
481,C00012,P0101,2025-02-04,2,25363,0.06,2023-11-12,0,50726,3043.56,47682.44,2025,2025-02
482,C00012,P0115,2025-02-17,1,7554,0.22,2023-12-13,0,7554,1661.88,5892.12,2025,2025-02
483,C00012,P0115,2025-02-19,3,7554,0.28,2023-12-13,0,22662,6345.360000000001,16316.64,2025,2025-02
484,C00012,P0066,2025-02-11,2,2073,0.13,2025-04-09,1,4146,538.98,3607.02,2025,2025-02
485,C00012,P0062,2025-02-24,1,2148,0.2,2024-01-15,0,2148,429.6,1718.4,2025,2025-02
486,C00012,P0002,2025-03-27,2,1370,0.05,2024-11-20,0,2740,137.0,2603.0,2025,2025-03
487,C00012,P0018,2025-03-22,3,17921,0.02,2024-05-17,0,53763,1075.26,52687.74,2025,2025-03
488,C00012,P0077,2025-03-04,1,17868,0.22,2024-04-17,0,17868,3930.96,13937.04,2025,2025-03
489,C00012,P0042,2025-03-28,1,1953,0.05,2026-01-28,1,1953,97.65,1855.35,2025,2025-03
490,C00012,P0034,2025-03-10,3,3950,0.2,2024-10-02,0,11850,2370.0,9480.0,2025,2025-03
491,C00012,P0075,2025-03-27,2,3023,0.06,2023-10-15,0,6046,362.76,5683.24,2025,2025-03
492,C00012,P0009,2025-03-02,1,2189,0.0,2024-05-13,0,2189,0.0,2189.0,2025,2025-03
493,C00012,P0033,2025-03-02,2,1275,0.05,2026-03-20,1,2550,127.5,2422.5,2025,2025-03
