customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender,signup_year,signup_month
C00402,2025-10-26,high,Hyderabad,ads,45,female,2025,2025-10
C00403,2025-11-28,medium,Mumbai,organic,34,male,2025,2025-11
C00404,2025-07-28,medium,Kolkata,ads,64,male,2025,2025-07
C00405,2024-07-08,low,Mumbai,organic,30,female,2024,2024-07
C00406,2024-05-04,medium,Ahmedabad,ads,35,male,2024,2024-05
C00407,2024-05-29,medium,Bangalore,ads,40,male,2024,2024-05
C00408,2024-11-09,medium,Jaipur,organic,23,female,2024,2024-11
C00409,2025-07-23,low,Jaipur,organic,38,female,2025,2025-07
C00410,2024-12-07,low,Hyderabad,organic,35,female,2024,2024-12
C00411,2024-10-31,high,Delhi,referral,31,female,2024,2024-10
C00412,2025-11-22,low,Jaipur,organic,46,female,2025,2025-11
C00413,2025-11-12,medium,Bangalore,organic,25,male,2025,2025-11
C00414,2024-02-23,high,Bhubaneswar,referral,37,male,2024,2024-02
C00415,2025-03-19,medium,Chennai,ads,49,male,2025,2025-03
C00416,2025-09-04,high,Bhubaneswar,organic,27,male,2025,2025-09
C00417,2024-09-20,low,Mumbai,organic,32,female,2024,2024-09
C00418,2024-02-22,low,Pune,organic,58,male,2024,2024-02
C00419,2025-07-25,high,Ahmedabad,organic,39,male,2025,2025-07
C00420,2025-09-11,medium,Pune,organic,29,male,2025,2025-09
C00421,2024-01-05,low,Bangalore,ads,43,male,2024,2024-01
C00422,2024-04-12,low,Pune,referral,29,female,2024,2024-04
C00423,2024-07-14,medium,Bhubaneswar,ads,19,male,2024,2024-07
C00424,2024-12-15,low,Delhi,ads,48,male,2024,2024-12
C00425,2024-02-16,medium,Bangalore,organic,23,other,2024,2024-02
C00426,2025-10-17,medium,Chennai,organic,59,female,2025,2025-10
C00427,2024-09-25,low,Hyderabad,referral,30,female,2024,2024-09
C00428,2025-01-04,medium,Bangalore,organic,56,female,2025,2025-01
C00429,2025-09-27,medium,Kolkata,referral,21,female,2025,2025-09
C00430,2024-04-15,medium,Chennai,ads,45,male,2024,2024-04
C00431,2025-10-31,low,Bangalore,referral,39,male,2025,2025-10
C00432,2025-10-20,low,Kolkata,organic,43,female,2025,2025-10
C00433,2025-10-18,medium,Chennai,organic,44,male,2025,2025-10
C00434,2024-04-29,medium,Mumbai,ads,30,male,2024,2024-04
C00435,2025-08-26,medium,Jaipur,ads,21,male,2025,2025-08
C00436,2024-02-27,medium,Ahmedabad,organic,34,male,2024,2024-02
C00437,2024-12-11,medium,Jaipur,referral,37,female,2024,2024-12
C00438,2025-04-18,low,Bhubaneswar,organic,30,male,2025,2025-04
C00439,2024-04-26,medium,Hyderabad,organic,37,male,2024,2024-04
C00440,2024-05-06,medium,Jaipur,ads,38,female,2024,2024-05
C00441,2025-01-27,high,Bangalore,ads,25,female,2025,2025-01
C00442,2025-10-02,medium,Mumbai,referral,38,female,2025,2025-10
C00443,2024-02-27,low,Pune,ads,32,male,2024,2024-02
C00444,2025-09-25,medium,Bhubaneswar,organic,28,male,2025,2025-09
C00445,2025-05-27,high,Jaipur,ads,42,female,2025,2025-05
C00446,2024-04-05,medium,Delhi,organic,27,male,2024,2024-04
C00447,2025-09-29,medium,Hyderabad,ads,30,male,2025,2025-09
C00448,2024-04-27,high,Pune,ads,35,female,2024,2024-04
C00449,2025-07-13,medium,Ahmedabad,organic,48,male,2025,2025-07
C00450,2025-08-23,medium,Bangalore,ads,36,male,2025,2025-08
C00451,2025-05-02,medium,Mumbai,ads,40,male,2025,2025-05
C00452,2024-08-24,medium,Chennai,ads,32,male,2024,2024-08
C00453,2024-09-28,medium,Jaipur,ads,34,male,2024,2024-09
C00454,2024-07-07,low,Delhi,organic,34,male,2024,2024-07
C00455,2025-12-04,medium,Hyderabad,organic,37,male,2025,2025-12
C00456,2025-03-22,medium,Ahmedabad,organic,32,male,2025,2025-03
C00457,2025-08-03,medium,Jaipur,organic,48,male,2025,2025-08
C00458,2024-09-03,medium,Ahmedabad,ads,31,female,2024,2024-09
C00459,2024-03-16,low,Pune,referral,18,female,2024,2024-03
C00460,2024-06-02,medium,Pune,ads,62,male,2024,2024-06
C00461,2025-10-17,low,Bhubaneswar,ads,31,other,2025,2025-10
C00462,2025-03-10,high,Jaipur,ads,48,female,2025,2025-03
C00463,2024-03-26,medium,Mumbai,organic,49,female,2024,2024-03
C00464,2025-11-27,low,Hyderabad,referral,44,male,2025,2025-11
C00465,2024-10-11,medium,Chennai,referral,33,female,2024,2024-10
C00466,2024-08-07,medium,Chennai,ads,37,female,2024,2024-08
C00467,2024-03-09,medium,Bangalore,organic,22,male,2024,2024-03
C00468,2024-02-16,low,Bangalore,ads,54,female,2024,2024-02
C00469,2024-04-03,high,Hyderabad,organic,26,female,2024,2024-04
C00470,2025-03-28,low,Jaipur,ads,32,male,2025,2025-03
C00471,2024-07-22,high,Jaipur,referral,35,male,2024,2024-07
C00472,2024-08-05,low,Pune,organic,33,male,2024,2024-08
C00473,2025-04-18,medium,Delhi,referral,28,male,2025,2025-04
C00474,2025-03-07,low,Bangalore,referral,48,male,2025,2025-03
C00475,2024-12-06,medium,Delhi,referral,44,female,2024,2024-12
C00476,2025-07-04,low,Jaipur,ads,38,female,2025,2025-07
C00477,2025-09-03,high,Bangalore,organic,31,female,2025,2025-09
C00478,2024-10-15,high,Chennai,ads,45,female,2024,2024-10
C00479,2024-09-10,medium,Ahmedabad,ads,30,male,2024,2024-09
C00480,2024-12-22,high,Bangalore,organic,50,male,2024,2024-12
C00481,2024-01-23,high,Jaipur,ads,36,female,2024,2024-01
C00482,2025-06-05,low,Jaipur,ads,47,male,2025,2025-06
C00483,2024-04-09,low,Ahmedabad,organic,33,female,2024,2024-04
C00484,2024-06-28,medium,Delhi,organic,35,male,2024,2024-06
C00485,2024-08-10,low,Hyderabad,organic,47,female,2024,2024-08
C00486,2025-10-20,medium,Ahmedabad,ads,56,male,2025,2025-10
C00487,2025-03-17,medium,Chennai,ads,50,male,2025,2025-03
C00488,2025-08-30,low,Jaipur,organic,43,female,2025,2025-08
C00489,2024-11-20,medium,Mumbai,referral,40,female,2024,2024-11
C00490,2025-05-30,low,Chennai,organic,29,male,2025,2025-05
C00491,2024-01-16,medium,Delhi,ads,37,female,2024,2024-01
C00492,2024-12-01,medium,Ahmedabad,ads,25,male,2024,2024-12
C00493,2024-09-14,high,Jaipur,ads,38,male,2024,2024-09
C00494,2025-05-11,high,Jaipur,organic,39,female,2025,2025-05
C00495,2024-06-08,high,Ahmedabad,referral,18,male,2024,2024-06
C00496,2025-04-19,low,Hyderabad,referral,35,female,2025,2025-04
C00497,2025-10-25,low,Ahmedabad,ads,39,female,2025,2025-10
C00498,2025-11-20,low,Bangalore,ads,34,male,2025,2025-11
C00499,2025-11-05,medium,Kolkata,organic,38,male,2025,2025-11
C00500,2025-01-14,medium,Hyderabad,ads,21,male,2025,2025-01
C00501,2025-06-28,high,Kolkata,ads,27,male,2025,2025-06
C00502,2025-11-21,medium,Delhi,ads,45,female,2025,2025-11
C00503,2025-03-02,medium,Pune,ads,35,male,2025,2025-03
C00504,2025-09-04,low,Chennai,ads,38,male,2025,2025-09
C00505,2024-09-24,medium,Bhubaneswar,organic,29,female,2024,2024-09
C00506,2025-07-30,high,Ahmedabad,organic,35,female,2025,2025-07
C00507,2025-02-20,high,Chennai,organic,18,female,2025,2025-02
C00508,2024-06-16,high,Bhubaneswar,organic,43,female,2024,2024-06
C00509,2024-02-12,medium,Delhi,ads,53,female,2024,2024-02
C00510,2025-07-09,low,Delhi,ads,24,female,2025,2025-07
C00511,2024-10-11,medium,Pune,ads,25,male,2024,2024-10
C00512,2025-01-31,low,Hyderabad,ads,39,female,2025,2025-01
C00513,2024-01-12,medium,Chennai,ads,49,male,2024,2024-01
C00514,2025-08-29,medium,Chennai,organic,34,other,2025,2025-08
C00515,2024-10-28,high,Ahmedabad,organic,22,male,2024,2024-10
C00516,2024-09-09,low,Delhi,organic,32,female,2024,2024-09
C00517,2025-05-13,low,Bhubaneswar,ads,24,female,2025,2025-05
C00518,2024-02-04,high,Mumbai,organic,28,female,2024,2024-02
C00519,2025-12-27,medium,Pune,organic,31,female,2025,2025-12
C00520,2024-03-30,medium,Hyderabad,ads,25,male,2024,2024-03
C00521,2025-08-27,medium,Jaipur,referral,27,female,2025,2025-08
C00522,2025-08-24,low,Mumbai,ads,35,male,2025,2025-08
C00523,2025-02-21,medium,Bangalore,ads,37,female,2025,2025-02
C00524,2024-04-24,medium,Kolkata,ads,20,female,2024,2024-04
C00525,2025-09-08,high,Pune,ads,38,female,2025,2025-09
C00526,2024-07-14,high,Bhubaneswar,ads,31,male,2024,2024-07
C00527,2025-05-15,high,Mumbai,referral,42,male,2025,2025-05
C00528,2025-09-17,high,Bhubaneswar,organic,42,female,2025,2025-09
C00529,2025-05-07,low,Ahmedabad,organic,29,male,2025,2025-05
C00530,2024-03-15,low,Pune,organic,41,female,2024,2024-03
C00531,2025-02-16,high,Delhi,ads,26,female,2025,2025-02
C00532,2025-01-10,low,Hyderabad,referral,48,male,2025,2025-01
C00533,2025-02-23,high,Bhubaneswar,organic,27,female,2025,2025-02
C00534,2025-12-29,medium,Chennai,organic,38,female,2025,2025-12
C00535,2024-10-03,medium,Mumbai,referral,33,female,2024,2024-10
C00536,2025-11-06,medium,Chennai,ads,24,female,2025,2025-11
C00537,2025-01-28,medium,Bhubaneswar,ads,44,male,2025,2025-01
C00538,2025-04-01,medium,Mumbai,referral,28,male,2025,2025-04
C00539,2024-07-10,medium,Delhi,ads,18,female,2024,2024-07
C00540,2025-11-19,low,Kolkata,ads,18,male,2025,2025-11
C00541,2024-04-08,high,Kolkata,organic,26,female,2024,2024-04
C00542,2025-07-01,high,Ahmedabad,organic,48,female,2025,2025-07
C00543,2024-04-05,high,Bangalore,ads,47,female,2024,2024-04
C00544,2025-10-25,medium,Kolkata,ads,27,other,2025,2025-10
C00545,2025-10-24,high,Bangalore,referral,31,female,2025,2025-10
C00546,2024-07-08,low,Mumbai,referral,30,male,2024,2024-07
C00547,2024-02-06,medium,Kolkata,referral,21,male,2024,2024-02
C00548,2025-01-03,medium,Bhubaneswar,organic,25,male,2025,2025-01
C00549,2025-11-25,medium,Delhi,referral,44,male,2025,2025-11
C00550,2025-06-08,high,Bhubaneswar,ads,40,female,2025,2025-06
C00551,2024-10-05,high,Bhubaneswar,organic,37,female,2024,2024-10
C00552,2024-08-04,medium,Bangalore,ads,21,male,2024,2024-08
C00553,2024-09-29,medium,Jaipur,organic,36,male,2024,2024-09
C00554,2024-03-02,medium,Jaipur,organic,18,female,2024,2024-03
C00555,2025-08-18,high,Hyderabad,referral,43,female,2025,2025-08
C00556,2025-12-29,low,Kolkata,ads,37,male,2025,2025-12
C00557,2024-12-07,high,Delhi,organic,21,male,2024,2024-12
C00558,2025-01-31,low,Delhi,ads,51,female,2025,2025-01
C00559,2025-11-29,low,Chennai,referral,18,male,2025,2025-11
C00560,2024-01-19,medium,Bhubaneswar,ads,40,female,2024,2024-01
C00561,2024-06-25,high,Delhi,organic,40,female,2024,2024-06
C00562,2025-09-03,high,Mumbai,organic,22,male,2025,2025-09
C00563,2025-01-30,medium,Pune,organic,34,male,2025,2025-01
C00564,2025-03-20,medium,Bhubaneswar,referral,18,female,2025,2025-03
C00565,2024-08-20,low,Bangalore,ads,18,male,2024,2024-08
C00566,2024-03-16,low,Bhubaneswar,ads,24,male,2024,2024-03
C00567,2024-09-21,medium,Delhi,ads,28,female,2024,2024-09
C00568,2025-03-30,high,Ahmedabad,referral,41,male,2025,2025-03
C00569,2025-12-18,medium,Mumbai,ads,35,female,2025,2025-12
C00570,2025-01-18,low,Mumbai,ads,35,female,2025,2025-01
C00571,2025-07-17,medium,Kolkata,organic,24,female,2025,2025-07
C00572,2025-05-20,high,Jaipur,organic,29,male,2025,2025-05
C00573,2025-01-01,low,Bangalore,referral,25,male,2025,2025-01
C00574,2024-05-23,medium,Kolkata,referral,22,male,2024,2024-05
C00575,2024-03-09,low,Hyderabad,referral,29,female,2024,2024-03
C00576,2024-04-08,medium,Pune,referral,35,male,2024,2024-04
C00577,2025-01-30,high,Chennai,referral,29,male,2025,2025-01
C00578,2024-01-25,low,Mumbai,ads,31,female,2024,2024-01
C00579,2025-04-13,medium,Bangalore,referral,41,female,2025,2025-04
C00580,2025-04-28,medium,Jaipur,ads,29,male,2025,2025-04
C00581,2025-07-18,medium,Bangalore,organic,21,male,2025,2025-07
C00582,2024-05-30,high,Chennai,organic,40,female,2024,2024-05
C00583,2024-05-23,medium,Chennai,referral,37,female,2024,2024-05
C00584,2025-07-22,high,Kolkata,organic,38,female,2025,2025-07
C00585,2024-02-08,medium,Bhubaneswar,referral,41,male,2024,2024-02
C00586,2024-04-18,medium,Hyderabad,organic,39,male,2024,2024-04
C00587,2025-11-23,low,Hyderabad,organic,35,female,2025,2025-11
C00588,2024-02-11,low,Delhi,organic,58,female,2024,2024-02
C00589,2024-07-04,high,Hyderabad,organic,22,male,2024,2024-07
C00590,2025-02-01,medium,Bangalore,organic,29,male,2025,2025-02
C00591,2024-08-10,medium,Hyderabad,organic,44,female,2024,2024-08
C00592,2025-09-25,high,Jaipur,referral,36,female,2025,2025-09
C00593,2024-05-12,low,Hyderabad,organic,42,male,2024,2024-05
C00594,2024-06-11,low,Mumbai,organic,36,female,2024,2024-06
C00595,2024-08-02,high,Delhi,organic,48,other,2024,2024-08
C00596,2024-08-22,medium,Bangalore,ads,24,female,2024,2024-08
C00597,2025-10-19,high,Chennai,ads,48,male,2025,2025-10
C00598,2025-08-10,medium,Kolkata,ads,46,female,2025,2025-08
C00599,2024-01-09,high,Pune,organic,22,male,2024,2024-01
C00600,2024-03-14,low,Kolkata,organic,41,male,2024,2024-03
C00601,2025-05-06,low,Bhubaneswar,ads,34,female,2025,2025-05
C00602,2024-09-09,medium,Pune,referral,28,female,2024,2024-09
C00603,2024-08-17,medium,Jaipur,organic,18,female,2024,2024-08
C00604,2025-06-02,low,Ahmedabad,ads,24,male,2025,2025-06
C00605,2024-06-22,medium,Delhi,organic,42,male,2024,2024-06
C00606,2025-10-14,high,Chennai,organic,43,female,2025,2025-10
C00607,2024-06-16,medium,Kolkata,ads,32,male,2024,2024-06
C00608,2024-06-18,low,Hyderabad,ads,43,male,2024,2024-06
C00609,2025-01-27,medium,Delhi,organic,44,female,2025,2025-01
C00610,2025-09-25,medium,Hyderabad,organic,36,other,2025,2025-09
C00611,2024-07-12,low,Delhi,referral,27,female,2024,2024-07
C00612,2025-05-31,low,Delhi,referral,39,male,2025,2025-05
C00613,2024-01-29,low,Bhubaneswar,referral,39,female,2024,2024-01
C00614,2024-06-13,high,Mumbai,ads,41,other,2024,2024-06
C00615,2025-02-25,medium,Jaipur,ads,43,female,2025,2025-02
C00616,2024-12-04,low,Hyderabad,organic,21,male,2024,2024-12
C00617,2025-10-09,low,Hyderabad,organic,29,female,2025,2025-10
C00618,2025-05-10,medium,Hyderabad,ads,18,female,2025,2025-05
C00619,2024-12-30,high,Bhubaneswar,ads,42,female,2024,2024-12
C00620,2024-12-07,low,Kolkata,organic,32,female,2024,2024-12
C00621,2025-05-14,low,Bangalore,referral,39,male,2025,2025-05
C00622,2025-10-18,high,Hyderabad,organic,20,female,2025,2025-10
C00623,2025-05-25,medium,Kolkata,organic,49,female,2025,2025-05
C00624,2024-11-22,high,Mumbai,organic,23,male,2024,2024-11
C00625,2024-08-04,medium,Hyderabad,ads,42,male,2024,2024-08
C00626,2024-10-27,high,Jaipur,organic,36,male,2024,2024-10
C00627,2024-05-11,medium,Chennai,organic,33,female,2024,2024-05
C00628,2024-03-10,medium,Ahmedabad,ads,32,female,2024,2024-03
C00629,2024-09-08,medium,Hyderabad,ads,28,male,2024,2024-09
C00630,2025-02-18,medium,Bangalore,ads,47,female,2025,2025-02
C00631,2025-03-20,low,Chennai,organic,35,female,2025,2025-03
C00632,2024-06-30,medium,Jaipur,ads,22,female,2024,2024-06
C00633,2024-06-15,high,Bhubaneswar,ads,31,male,2024,2024-06
C00634,2024-03-31,low,Ahmedabad,organic,36,female,2024,2024-03
C00635,2025-12-14,high,Bhubaneswar,referral,43,female,2025,2025-12
C00636,2025-06-14,low,Bangalore,ads,28,male,2025,2025-06
C00637,2024-02-08,low,Ahmedabad,organic,29,male,2024,2024-02
C00638,2024-05-05,medium,Bangalore,referral,35,male,2024,2024-05
C00639,2025-03-26,low,Bhubaneswar,referral,43,female,2025,2025-03
C00640,2024-06-21,high,Jaipur,referral,21,female,2024,2024-06
C00641,2025-10-14,medium,Ahmedabad,ads,40,female,2025,2025-10
C00642,2024-08-07,medium,Pune,organic,30,male,2024,2024-08
C00643,2025-09-29,medium,Kolkata,organic,31,male,2025,2025-09
C00644,2024-02-27,low,Jaipur,ads,55,female,2024,2024-02
C00645,2025-10-21,high,Ahmedabad,referral,33,male,2025,2025-10
C00646,2025-04-20,medium,Bangalore,ads,42,female,2025,2025-04
C00647,2025-03-31,medium,Bangalore,referral,42,male,2025,2025-03
C00648,2024-12-26,medium,Mumbai,organic,23,male,2024,2024-12
C00649,2024-01-01,medium,Jaipur,ads,18,female,2024,2024-01
C00650,2025-01-21,medium,Bangalore,referral,43,other,2025,2025-01
C00651,2024-12-13,low,Delhi,ads,24,male,2024,2024-12
C00652,2024-07-08,high,Kolkata,referral,18,male,2024,2024-07
C00653,2025-05-19,low,Bhubaneswar,ads,45,male,2025,2025-05
C00654,2024-07-09,medium,Chennai,ads,24,male,2024,2024-07
C00655,2025-05-22,low,Mumbai,ads,27,female,2025,2025-05
C00656,2025-01-03,low,Bangalore,referral,54,female,2025,2025-01
C00657,2025-02-12,medium,Delhi,ads,18,female,2025,2025-02
C00658,2024-04-26,medium,Mumbai,organic,22,female,2024,2024-04
C00659,2024-05-13,low,Delhi,ads,30,male,2024,2024-05
C00660,2024-02-27,medium,Mumbai,ads,32,female,2024,2024-02
C00661,2025-07-09,low,Bangalore,organic,26,female,2025,2025-07
C00662,2025-11-15,medium,Delhi,ads,23,female,2025,2025-11
C00663,2025-11-02,high,Ahmedabad,organic,50,female,2025,2025-11
C00664,2024-06-21,medium,Jaipur,ads,37,female,2024,2024-06
C00665,2024-05-28,low,Chennai,referral,40,female,2024,2024-05
C00666,2024-03-20,medium,Bhubaneswar,ads,33,female,2024,2024-03
C00667,2024-07-31,low,Chennai,referral,37,female,2024,2024-07
C00668,2024-07-21,low,Bhubaneswar,organic,44,female,2024,2024-07
C00669,2024-08-16,medium,Pune,referral,25,male,2024,2024-08
C00670,2025-11-06,high,Kolkata,organic,37,female,2025,2025-11
C00671,2024-08-14,low,Pune,organic,41,male,2024,2024-08
C00672,2025-10-20,medium,Hyderabad,referral,50,male,2025,2025-10
C00673,2025-06-15,low,Bangalore,ads,54,female,2025,2025-06
C00674,2025-03-16,medium,Ahmedabad,organic,35,female,2025,2025-03
C00675,2025-02-05,medium,Jaipur,referral,46,female,2025,2025-02
C00676,2024-02-16,low,Ahmedabad,ads,18,female,2024,2024-02
C00677,2024-08-20,medium,Chennai,referral,50,male,2024,2024-08
C00678,2024-10-31,medium,Bhubaneswar,ads,27,female,2024,2024-10
C00679,2025-06-09,medium,Pune,ads,32,female,2025,2025-06
C00680,2024-05-22,medium,Ahmedabad,ads,39,female,2024,2024-05
C00681,2025-02-18,medium,Pune,organic,33,male,2025,2025-02
C00682,2025-05-27,low,Kolkata,ads,36,female,2025,2025-05
C00683,2025-01-07,medium,Kolkata,ads,50,female,2025,2025-01
C00684,2025-07-19,medium,Bhubaneswar,organic,31,male,2025,2025-07
C00685,2024-09-15,medium,Hyderabad,organic,24,female,2024,2024-09
C00686,2025-10-17,medium,Ahmedabad,organic,53,male,2025,2025-10
C00687,2025-04-15,medium,Jaipur,referral,40,female,2025,2025-04
C00688,2024-01-12,low,Pune,ads,54,female,2024,2024-01
C00689,2024-11-25,low,Pune,ads,43,female,2024,2024-11
C00690,2024-12-23,medium,Kolkata,referral,21,female,2024,2024-12
C00691,2025-02-11,medium,Bangalore,ads,41,male,2025,2025-02
C00692,2025-10-29,high,Bhubaneswar,referral,25,female,2025,2025-10
C00693,2025-01-07,medium,Pune,organic,35,male,2025,2025-01
C00694,2024-01-08,medium,Kolkata,organic,34,male,2024,2024-01
C00695,2024-05-01,medium,Kolkata,ads,18,male,2024,2024-05
C00696,2024-12-13,medium,Delhi,ads,26,male,2024,2024-12
C00697,2025-11-06,high,Pune,referral,57,female,2025,2025-11
C00698,2024-03-30,high,Delhi,ads,37,female,2024,2024-03
C00699,2025-10-09,low,Jaipur,organic,33,female,2025,2025-10
C00700,2025-11-28,medium,Jaipur,ads,53,male,2025,2025-11
C00701,2024-11-11,medium,Kolkata,ads,31,female,2024,2024-11
C00702,2024-06-26,high,Bangalore,organic,34,female,2024,2024-06
C00703,2025-06-23,high,Bangalore,ads,44,male,2025,2025-06
C00704,2024-02-10,low,Delhi,referral,30,male,2024,2024-02
C00705,2025-12-04,medium,Kolkata,referral,27,female,2025,2025-12
C00706,2025-05-16,medium,Delhi,ads,18,male,2025,2025-05
C00707,2024-05-24,medium,Bhubaneswar,organic,25,male,2024,2024-05
C00708,2024-07-19,low,Delhi,organic,25,male,2024,2024-07
C00709,2025-12-24,high,Hyderabad,ads,36,male,2025,2025-12
C00710,2025-04-05,high,Pune,ads,28,male,2025,2025-04
C00711,2025-07-11,medium,Jaipur,organic,56,female,2025,2025-07
C00712,2025-06-30,medium,Mumbai,organic,24,male,2025,2025-06
C00713,2024-09-09,medium,Kolkata,referral,49,male,2024,2024-09
C00714,2025-01-24,medium,Bangalore,referral,37,male,2025,2025-01
C00715,2025-08-16,medium,Ahmedabad,ads,43,female,2025,2025-08
C00716,2024-09-12,low,Pune,organic,42,female,2024,2024-09
C00717,2025-12-09,medium,Mumbai,organic,18,female,2025,2025-12
C00718,2025-03-25,high,Hyderabad,organic,34,female,2025,2025-03
C00719,2024-01-10,medium,Ahmedabad,ads,32,female,2024,2024-01
C00720,2024-08-29,low,Bangalore,organic,23,male,2024,2024-08
C00721,2024-09-07,medium,Hyderabad,referral,39,male,2024,2024-09
C00722,2024-01-05,low,Bangalore,referral,52,male,2024,2024-01
C00723,2024-04-28,high,Bangalore,organic,18,male,2024,2024-04
C00724,2025-01-08,medium,Kolkata,ads,29,male,2025,2025-01
C00725,2024-03-05,high,Ahmedabad,ads,22,female,2024,2024-03
C00726,2024-05-25,medium,Bhubaneswar,referral,35,male,2024,2024-05
C00727,2024-08-11,low,Delhi,referral,31,female,2024,2024-08
C00728,2024-08-26,low,Delhi,organic,28,female,2024,2024-08
C00729,2024-06-25,medium,Pune,organic,41,other,2024,2024-06
C00730,2024-10-08,medium,Bangalore,ads,51,male,2024,2024-10
C00731,2024-03-03,low,Pune,ads,61,female,2024,2024-03
C00732,2024-08-04,medium,Ahmedabad,organic,27,female,2024,2024-08
C00733,2025-11-19,high,Bangalore,ads,18,female,2025,2025-11
C00734,2025-04-05,medium,Bangalore,ads,40,female,2025,2025-04
C00735,2025-09-01,medium,Mumbai,organic,51,female,2025,2025-09
C00736,2024-04-14,medium,Jaipur,referral,43,male,2024,2024-04
C00737,2024-04-08,medium,Delhi,organic,51,male,2024,2024-04
C00738,2025-05-25,medium,Ahmedabad,ads,32,male,2025,2025-05
C00739,2025-01-19,medium,Hyderabad,ads,28,female,2025,2025-01
C00740,2025-02-08,high,Hyderabad,organic,36,male,2025,2025-02
C00741,2025-06-01,medium,Bhubaneswar,ads,31,male,2025,2025-06
